GTIP KODU,AÇIKLAMASI
845961100000,METALLER İÇİN NÜMERİK KONTROLLÜ TAKIM FREZE TEZGAHLARI
845969100000,METALLER İÇİN DİĞER TAKIM FREZE TEZGAHLARI
950490100000,Takım halinde elektrikli yarış arabaları (yarış oyunları özelliğine sahip
950490100000,Takım halinde elektrikli yarış arabaları (yarış oyunları özelliğine sahip
821110000019,Diğerleri
821110000011,Sofra ve mutfak bıçakları
821110000012,Maket bıçakları
321310000000,"TAKIM HALİNDE OLUP RESİM, EĞİTİM VE AFİŞ BOYALARI, RENKLERİ DEĞİŞTİRİCİ BOYALAR, EĞLENCE İÇİN BOYALAR VB."
321310000000,"TAKIM HALİNDE OLUP RESİM, EĞİTİM VE AFİŞ BOYALARI, RENKLERİ DEĞİŞTİRİCİ BOYALAR, EĞLENCE İÇİN BOYALAR VB."
821520900000,Diğerleri
851850000000,Takım halindeki ses yükselteçleri
851850000000,Takım halindeki ses yükselteçleri
950300700000,Diğer oyuncaklar (takım veya set halinde olanlar)
711790009000,Diğerleri
701810300000,CAMDAN TAKLİT İNCİLER
430400000011,Taklit kürk
430400000011,Taklit kürk
430400000012,Taklit kürkten mamul eşya
430400000012,Taklit kürkten mamul eşya
711790002000,Ahşap olanlar
711790004019,Diğerleri
711790004011,Her nevi boynuzdan olanlar
711790004013,İşlenmiş bağadan olanlar
711790004014,İşlenmiş fildişinden olanlar
711790004016,İşlenmiş kemikten olanlar
711790004015,İşlenmiş sedeften olanlar
711790004012,Mercandan olanlar
711790001000,Plastik maddelerden ve camdan olanlar
711790003000,TAKLİT MÜCEVHERCİ EŞYASI; YONTULMAYA ELVERİŞLİ TAŞLARDAN OLANLAR
680422120000,"BİLEĞİ TAŞLARI, BİLEĞİ ÇARKLARI, VB.; AGLOMERE EDİLMİŞ SENTETİK/SUNİ REÇİNELERDEN (SUNİ AŞINDIRICILARINDAN BİR BAĞLAYICI İLE)"
680422180000,"BİLEĞİ TAŞLARI, BİLEĞİ ÇARKLARI, VB.; AGLOMERE EDİLMİŞ SENTETİK/SUNİ REÇİNELERDEN (SUNİ AŞINDIRICILARINDAN BİR BAĞLAYICI İLE)"
381519900000,Diğerleri
381512000000,Aktif maddesi kıymetli metal veya kıymetli metal bileşikleri
381511000000,Aktif maddesi nikel veya nikel bileşikleri olanlar
381519100000,Ağırlık itibariyle % 90 veya daha fazlası partikül boyu 10 mikrometreyi
380300100000,Ham tall oil
380300900000,Diğerleri
382313000000,Tall oil sıvı yağ asitleri
382313000000,Tall oil sıvı yağ asitleri
811252000011,Talyum döküntüleri
811252000011,Talyum döküntüleri
811252000012,Talyum hurdaları
811252000012,Talyum hurdaları
811251000012,Talyum tozları
811251000012,Talyum tozları
811259000000,Diğerleri
845011900000,Kuru çamaşır kapasitesi 6 kg.ı geçen fakat 10 kg.ı geçmeyenler
151610100011,"BALIK VEYA DENİZ MEMELİLERİNİN YAĞLARI VE BUNLARIN FRAKSİYONLARI (HİDROJENİZE EDİLMİŞ, ARA - ESTERLENMİŞ VEYA ELAİDİK ASİTLEŞ"
151610909011,"BALIK VEYA DENİZ MEMELİLERİNİN YAĞLARI VE BUNLARIN FRAKSİYONLARI (HİDROJENİZE EDİLMİŞ, ARA - ESTERLENMİŞ VEYA ELAİDİK ASİTLEŞ"
970199000500,Tamamen elle yapılmış sanat eseri niteliğindeki kolaj ve benzeri dekoratif panolar
970199000500,Tamamen elle yapılmış sanat eseri niteliğindeki kolaj ve benzeri dekoratif panolar
500500900011,TAMAMEN İPEK DÖKÜNTÜLERİNDEN DİĞER İPEK İPLİKLER; PERAKENDE SATILACAK HALE GETİRİLMEMİŞ
500500100011,"TAMAMEN İPEK DÖKÜNTÜLERİNDEN İPEK İPLİKLER; AĞARTILMAMIŞ/TEMİZLENMİŞ/AĞARTILMIŞ, PERAKENDE SATILACAK HALE GETİRİLMEMİŞ"
500400100011,"TAMAMEN İPEKTEN İPLİK, DÖKÜNTÜLERDEN OLMAYAN, AĞARTILMAMIŞ/TEMİZLENMİŞ/AĞARTILMIŞ, PERAKENDE SATILACAK HALE GETİRİLMEMİŞ"
500400100011,"TAMAMEN İPEKTEN İPLİK, DÖKÜNTÜLERDEN OLMAYAN, AĞARTILMAMIŞ/TEMİZLENMİŞ/AĞARTILMIŞ, PERAKENDE SATILACAK HALE GETİRİLMEMİŞ"
500400900011,Tamamen ipekten olanlar
500500100011,"TAMAMEN İPEK DÖKÜNTÜLERİNDEN İPEK İPLİKLER; AĞARTILMAMIŞ/TEMİZLENMİŞ/AĞARTILMIŞ, PERAKENDE SATILACAK HALE GETİRİLMEMİŞ"
500500900011,TAMAMEN İPEK DÖKÜNTÜLERİNDEN DİĞER İPEK İPLİKLER; PERAKENDE SATILACAK HALE GETİRİLMEMİŞ
500400900011,Tamamen ipekten olanlar
540249001017,"TAMAMEN POLİ (TİYO-1,4-FENİLEN) DEN BÜKÜLMEMİŞ TEK KAT SENTETİK FİLAMENT İPLİKLER; TEK KATI <= 6.7TEKS, PERAKENDE SATILACAK H"
540249002017,"TAMAMEN POLİ (TİYO-1,4-FENİLEN) DEN BÜKÜLMEMİŞ TEK KAT SENTETİK FİLAMENT İPLİKLER; TEK KATI > 6.7TEKS, PERAKENDE SATILACAK HA"
540249001014,"TAMAMEN POLİGLİKOLİK ASİTTEN OLAN İPLİKLER; TEK KAT BÜKÜLMEMİŞ VEYA METREDE <= 50 TUR, TEK KATI <= 6.7TEKS, PERAKENDE OLMAYAN"
540249002014,"TAMAMEN POLİGLİKOLİK ASİTTEN OLAN İPLİKLER; TEK KAT BÜKÜLMEMİŞ VEYA METREDE <= 50 TUR, TEK KATI > 6.7TEKS, PERAKENDE OLMAYAN"
851531000000,METALLERE ARK KAYNAĞI (PLAZMA ARKI DAHİL) YAPMAYA MAHSUS TAMAMEN VEYA KISMEN OTOMATİK OLAN MAKİNE VE CİHAZLAR
240120950000,Diğerleri
180320000000,KAKAO HAMURU; TAMAMEN VEYA KISMEN YAĞI ALINMIŞ
251990300019,Diğerleri
702000070000,İZOLE EDİCİ KAPLAR VE DİĞER VAKUMLU KAPLAR İÇİN CAMDAN TAMAMLANMAMIŞ İÇ GÖVDELER
911012000000,CEP VEYA KOI SAATLERİNE AİT TAMAMLANMAMIŞ MAKİNALAR (BİRLEŞTİRİLMİŞ)
702000080000,İZOLE EDİCİ KAPLAR VE DİĞER VAKUMLU KAPLAR İÇİN CAMDAN TAMAMLANMIŞ İÇ GÖVDELER
961900759000,Diğerleri
961900751000,"Kağıt hamurundan, kağıttan, selüloz vatka veya selüloz liflerden olanlar"
253010000013,Tane boyu 1mm'yi geçen 2 mm'yi geçmeyenler
253010000012,Tane boyu 1mm'yi geçmeyenler
253010000014,"Tane boyu 2,8 mm'yi geçen 4 mm'yi geçmeyenler"
253010000015,Tane boyu 4 mm'yi geçen 12 mm'yi geçmeyenler
100710900000,Diğerleri
100710100000,Melezler
100790000000,Diğerleri
854310000000,Tanecik hızlandırıcıları
854310000000,Tanecik hızlandırıcıları
722511000000,SİLİSYUMLU MANYETİK ÇELİKLERDEN TANELERİ YÖNLENDİRİLMİŞ YASSI HADDE MAMULLERİ; ENİ >= 600 MM
320190902000,DEBAGATTE KULLANILAN TANENLER (TANNİK ASİTLER) (SULU MAZI TANENİ DAHİL)
030711100000,"İSTİRİDYELER (KABUK DAHİL AĞIRLIK <= 40 GR); CANLI, TAZE VEYA SOĞUTULMUŞ"
300693000000,Tanınmış klinik çalışmalarda kullanılmak üzere plasebolar ve kör
300693000000,Tanınmış klinik çalışmalarda kullanılmak üzere plasebolar ve kör
871631000000,Tanker römork ve yarı römorklar
871631000000,Tanker römork ve yarı römorklar
871000000011,Tanklar ve diğer zırhlı savaş taşıtları
871000000011,Tanklar ve diğer zırhlı savaş taşıtları
871000000019,Diğer aksam ve parçalar
871000000012,TANKLAR VE MOTORLU DİĞER ZIRHLI SAVAŞ TAŞITLARI İÇİN YÜRÜYÜŞ TAKIMLARI VE YÜRÜYÜŞ TAKIMLARININ AKSAM VE PARÇALARI
810330001000,TANTAL DÖKÜNTÜLERİ
810330009000,TANTAL HURDALARI
284990500015,Tantal karbür
284990500015,Tantal karbür
853221000000,Tantal kondansatörler
853221000000,Tantal kondansatörler
810320009000,TANTAL TOZLARI
190300000000,"Tapyoka ve nişastadan hazırlanan tapyoka benzerleri (flokon,"
190300000000,"Tapyoka ve nişastadan hazırlanan tapyoka benzerleri (flokon,"
030722100000,Coquilles St Jacques (Pecten maximus)
030729100000,TARAK (DONDURULMUŞ)
030721100000,"Tarak (Pecten, Chlamys veya Placopecten cinsleri kraliçe taraklar dahil)"
030729100000,TARAK (DONDURULMUŞ)
030721100000,"Tarak (Pecten, Chlamys veya Placopecten cinsleri kraliçe taraklar dahil)"
520291000012,Tarak telefi
520299000012,Tarak telefi
520299000012,Tarak telefi
520291000012,Tarak telefi
030729900000,Diğerleri
844512000000,DOKUMAYA ELVERİŞLİ ELYAFIN HAZIRLANMASINA MAHSUS TARAMA MAKİNELERİ (PENYÖZ)
090611000000,Tarçın (Cinnamomum zeylanicum Blume)
090611000000,Tarçın (Cinnamomum zeylanicum Blume)
291229001011,Tarçın aldehit
291229001011,Tarçın aldehit
290629001013,Tarçın alkol (sinnamil alkol)
290629001013,Tarçın alkol (sinnamil alkol)
291639909011,Tarçın asiti (sinamik asit)
291639909011,Tarçın asiti (sinamik asit)
291639901000,"Tarçın asitinin metil, etil, propil, butil, fenil etil esterleri"
291639901000,"Tarçın asitinin metil, etil, propil, butil, fenil etil esterleri"
291639909013,Tarçın asitinin potasyum tuzu
291639909013,Tarçın asitinin potasyum tuzu
291639909012,Tarçın asitinin sodyum tuzu
291639909012,Tarçın asitinin sodyum tuzu
090620000000,Ezilmiş veya öğütülmüş
380862000000,"Net ağırlığı 300 gr’ı geçen 7,5 kg’ı geçmeyen ambalajlarda olanlar"
380861000000,Net ağırlığı 300 gr’ı geçmeyen ambalajlarda olanlar
560721000011,BİÇER-BAĞLAR İPLERİ (TARIM MAKİNELERİ İÇİN); SİSALDAN VEYA AGAVE CİNSİ DOKUMAYA ELVERİŞLİ DİĞER LİFLERDEN
220890911000,"ETİL ALKOL; TAĞYİR EDİLMEMİŞ, TARIM ÜRÜNLERİNDEN, MUHTEVA =< 2 LT, ALKOL DERECESİ < %80"
220890991000,"ETİL ALKOL; TAĞYİR EDİLMEMİŞ, TARIM ÜRÜNLERİNDEN, MUHTEVA > 2 LT, ALKOL DERECESİ < %80"
842490800011,"84.24 POZİSYONUNDAKİ TARIM VE BAHÇECİLİKTE KULLANILAN PÜSKÜRTÜCÜLER, DAĞITICILAR VE PÜLVERİZATÖRLER İÇİN AKSAM VE PARÇALAR"
401170000000,KAUÇUKTAN YENİ DIŞ LASTİKLER; TARIM VE ORMAN TAŞITLARI VE MAKİNELERİNDE KULLANILAN
842441009000,Diğerleri
842449900000,Diğerleri
842449100000,TARIM VEYA BAHÇECİLİK İÇİN TRAKTÖRLER TARAFINDAN ÇEKİLMEK VEYA BUNLARA MONTE EDİLMEK ÜZERE YAPILMIŞ PÜLVARİZATÖRLER VE TOZ DA
842482100000,Sulama cihazları
842482900000,Diğerleri
270300000012,Tarımda kullanılan aglomere turba
270300000012,Tarımda kullanılan aglomere turba
270300000011,Tarımda kullanılan turba
270300000011,Tarımda kullanılan turba
842890790000,Diğerleri
871620000000,Tarımda kullanılmaya mahsus kendinden yüklemeli veya boşalt
871620000000,Tarımda kullanılmaya mahsus kendinden yüklemeli veya boşalt
840820350000,Gücü 50 kW.ı geçen fakat 100 kW.ı geçmeyenler
840820310000,Gücü 50 kW.ı geçmeyenler
840820370000,Gücü 100 kW.ı geçenler
392590800000,Diğerleri
580900000000,"METAL İPLİKLERDEN VE METALİZE İPLİKLERDEN DOKUNMUŞ MENSUCAT; GİYİM EŞYASINDA, DÖŞEMECİLİKTE VB. İŞLERDE KULLANILAN"
210690980019,Diğerleri
140490009919,Diğerleri
240399900000,Diğerleri
180690900000,Diğerleri
560900000000,"Tarifenin başka yerinde yer almayan veya belirtilmeyen, 54.04 veya"
560900000000,"Tarifenin başka yerinde yer almayan veya belirtilmeyen, 54.04 veya"
843242000000,Diğer gübre dağıtıcıları
843241000000,Hayvan gübresi dağtıcıları
843699000019,Diğerleri
843280000019,Diğerleri
843680900000,Diğerleri
291812000000,Tartarik asit
291812000000,Tartarik asit
291813009029,Tartarik asitin diğer esterleri
291813009029,Tartarik asitin diğer esterleri
291813009019,Tartarik asitin diğer tuzları
291813009019,Tartarik asitin diğer tuzları
911019000000,CEP VEYA KOI SAATLERİNE AİT TASLAKLAR
710210000000,ELMASLAR (TASNİF EDİLMEMİŞ OLANLAR)
631010000000,"PAÇAVRALAR, SİCİM, İP VE HALAT DÖKÜNTÜLERİ VE DOKUMAYA ELVERİŞLİ MADDELERDEN SİCİM, İP VE HALATTAN KULLANILMIŞ EŞYA; TASNİFE "
847420001000,Taş kırma makinaları
847420001000,Taş kırma makinaları
843280000012,"Taş parçalarını sökme, toplama makinaları"
843280000012,"Taş parçalarını sökme, toplama makinaları"
845690001000,"ELEKTRO-KİMYASAL VE DİĞER YÖNTEMLER İLE TAŞ, SERAMİK, BETON, AMYANTLI ÇİMENTO VB.MİNERALLERİN AŞINDIRILARAK İŞLENMESİNE MAHSU"
846691950000,Diğerleri
846691200000,Demir dökümden veya çelik dökümden olanlar
846420800000,Diğerleri
846410000000,"TAŞ, SERAMİK, BETON, ASBESTLİ ÇİMENTO VEYA BENZERİ MİNERAL MADDELER İÇİN TESTERE MAKİNALARI"
846490000000,Diğerleri
940690100000,Taşınabilir (mobil) evler
940690100000,Taşınabilir (mobil) evler
700910009000,Diğerleri
700910001000,Sadece kesilmiş olanlar
851680200011,İZOLE EDİCİ BİR MESNET ÜZERİNE MONTE EDİLMİŞ ELEKTRİKLİ ISITICI REZİSTANSLAR; TAŞITLARDA KULLANILMAYA MAHSUS OLANLAR
851680800011,ELEKTRİKLİ ISITICI DİĞER REZİSTANSLAR; TAŞITLARDA KULLANILMAYA MAHSUS OLANLAR
842691100000,KARA TAŞITLARINA MONTE EDİLMEK ÜZERE İMAL EDİLMİŞ TAŞITLARIN YÜKLENİP BOŞALTILMASINA MAHSUS HİDROLİK VİNÇLER
870850910000,MOTORLU KARA TAŞITLARI İÇİN TAŞIYICI AKSLARIN AKSAMI; KAPALI KALIPTA DÖVÜLMÜŞ ÇELİKTEN OLANLAR VE 8708.50.20 DE YER ALANLAR H
870850350014,"Taşıyıcı akslar, dingiller, dingil başları"
842320100000,Ağırlık ölçümünü elektronik olarak yapanlar
842320900000,Diğerleri
420500112000,Taşıyıcı kolanlar
401019000000,Diğerleri
401012000000,Sadece dokumaya elverişli maddelerle takviye edilmiş olanlar
401011000000,Sadece metalle takviye edilmiş olanlar
270600000011,Taşkömürü katranı
270600000011,Taşkömürü katranı
270810000000,TAŞKÖMÜRÜ KATRANINDAN/DİĞER MİNERAL KATRANLARDAN ELDE EDİLEN ZİFT
270820000000,TAŞKÖMÜRÜ KATRANINDAN/DİĞER MİNERAL KATRANLARDAN ELDE EDİLEN ZİFT KOKU
270799110000,"200°C ye kadar sıcaklıkta,hacim itibariyle % 90 veya daha fazla"
270799500019,Diğerleri:
270799800019,Diğerleri
270799190000,Diğerleri
270799990000,Diğerleri
270799200000,Sülfürik asitle diğer kısımları alınmış petrol eterleri; Antrasen
270120000011,Briketler
270120000019,Diğerleri
270400100000,Taşkömüründen elde edilen kok ve semikok
270400100000,Taşkömüründen elde edilen kok ve semikok
270120000012,TAŞKÖMÜRÜNDEN TOPAKLAR
846593000011,"AĞAÇ, MANTAR, KEMİK, SERT KAUÇUK, SERT PLASTİK, VB. SERT MADDELER İÇİN TAŞLAMA MAKİNALARI"
020714990011,HOROZ VE TAVUKLARIN TAŞLIK DENİLEN SAKATATI; (DONDURULMUŞ)
090421100000,"CAPSİCUM VE PİMENTA CİNSİ TATII BİBERLER; KURUTULMUŞ, EZİLMEMİŞ, ÖĞÜTÜLMEMİŞ"
200190700000,TATLI BİBER; SİRKE VEYA ASETİK ASİTLE HAZIRLANMIŞ VEYA KONSERVE EDİLMİŞ
071080510000,Tatlı biberler
200190700000,TATLI BİBER; SİRKE VEYA ASETİK ASİTLE HAZIRLANMIŞ VEYA KONSERVE EDİLMİŞ
071080510000,Tatlı biberler
190531110000,Net muhtevası 85 gr.ı geçmeyen hazır ambalajlarda olanlar
190531190000,Diğerleri
080550900000,"TATLI LİMON (CİTRUS AURANTİFOLİA, CİTRUS LATİFOLİA) (TAZE VEYA KURUTULMUŞ)"
080550900000,"TATLI LİMON (CİTRUS AURANTİFOLİA, CİTRUS LATİFOLİA) (TAZE VEYA KURUTULMUŞ)"
070999600000,Tatlı mısır
071040000000,Tatlı mısır
071190300000,Tatlı mısır
071190300000,Tatlı mısır
071040000000,Tatlı mısır
070999600000,Tatlı mısır
071290110000,TATLI MISIR (TOHUMLUK) (MELEZ) (KURUTULMUŞ)
200490100000,Tatlı mısır (zea mays var. Saccharata)
200190300000,Tatlı mısır (Zea mays var. Saccharata)
200580000000,Tatlı mısır (Zea mays var. Saccharata)
200580000000,Tatlı mısır (Zea mays var. Saccharata)
200490100000,Tatlı mısır (zea mays var. Saccharata)
071290190000,Diğerleri
200190300000,Tatlı mısır (Zea mays var. Saccharata)
071420901000,Dondurulmuş
071420100000,"TATLI PATATES TAZE, BÜTÜN (İNSAN GIDASI OLARAK KULLANILMAYA UYGUN HALDE)"
071420909000,Diğerleri
121299950013,Tatlı sorgum (saccharatum)
121299950013,Tatlı sorgum (saccharatum)
030459100000,DİĞER TATLISU BALIKLARI ETLERİ; TAZE VEYA SOĞUTULMUŞ
030619100000,TATLI SU ISTAKOZU (KEREVİT); DONDURULMUŞ
030111000000,SÜS BALIKLARI (TATLISU); CANLI
030289100000,DİĞER TATLISU BALIKLARI; TAZE VEYA SOĞUTULMUŞ
030389100000,DİĞER TATLISU BALIKLARI; DONDURULMUŞ
030489100000,DİĞER TATLISU BALIKLARI FİLETOLARI; DONDURULMUŞ
030199110000,"Pasifik somonları (Oncorhynchus nerka,Oncorhynchus"
030499210000,DİĞER TATLISU BALIKLARININ ETLERİ (SURİMİ HARİÇ); DONDURULMUŞ
030619100000,TATLI SU ISTAKOZU (KEREVİT); DONDURULMUŞ
030639100000,Tatlısu istakozu (kerevit)
030699100000,Tatlısu istakozu (kerevit)
030639100000,Tatlısu istakozu (kerevit)
030699100000,Tatlısu istakozu (kerevit)
845410000000,METALÜRJİDE VEYA METAL DÖKÜMHANELERİNDE KULLANILAN TAV OCAKLARI
845490000011,METALÜRJİDE VEYA METAL DÖKÜMHANELERİNDE KULLANILAN TAV OCAKLARI İÇİN AKSAM VE PARÇALAR
720916909011,Tavlanmamış olanlar
720917909011,Tavlanmamış olanlar
720918919011,Tavlanmamış olanlar
720918999011,Tavlanmamış olanlar
510219900000,"Tavşan (Ankara tavşanı hariç), yabani tavşan, kunduz, bataklık"
510219900000,"Tavşan (Ankara tavşanı hariç), yabani tavşan, kunduz, bataklık"
430219350000,Tavşan veya yabani tavşan
430230250000,Tavşan veya yabani tavşan
430230250000,Tavşan veya yabani tavşan
430219350000,Tavşan veya yabani tavşan
010614109000,Diğerleri
010614101000,Damızlıklar
010614900000,Diğerleri
040729100000,Tavuk (Gallus domesticus türü) haricinde kalan
040729100000,Tavuk (Gallus domesticus türü) haricinde kalan
843629000011,Tavuk beslemeye mahsus otomatik cihazlar
843629000011,Tavuk beslemeye mahsus otomatik cihazlar
010511910011,Etlik ebeveyn
010511910012,"TAVUK CİVCİVİ ( GALLUS DOMESTİCUS  TÜRÜ);  YUMURTA İÇİN OLANLAR, DAMIZLIK, AĞIRLIK <= 185 GR (BÜYÜK EBEVEYN VE EBEVEYN DİŞİ C"
010511110000,Damızlık olanlar
010511190019,Diğerleri
010511910019,Diğerleri
010511990011,Etlik
010511190011,Etlik
010511990012,"TAVUK CİVCİVİ ( GALLUS DOMESTİCUS  TÜRÜ); YUMURTA İÇİN OLANLAR, AĞIRLIK <= 185 GR (DAMIZLIK OLANLAR, BÜYÜK EBEVEYN VE EBEVEYN"
010511190012,"TAVUK CİVCİVİ ( GALLUS DOMESTİCUS  TÜRÜ); YUMURTA İÇİN OLANLAR, BÜYÜK EBEVEYN VE EBEVEYN, DİŞİ, AĞIRLIK <= 185 GR (DAMIZLIK O"
010511990019,Diğerleri
040721000000,Tavuk yumurtaları (Gallus domesticus türü)
040721000000,Tavuk yumurtaları (Gallus domesticus türü)
040719190019,Damızlık olmayanlar
040719190011,Damızlık olanlar
010594009019,Diğerleri
010594001000,Damızlık olanlar
010594009011,Etlik
010594009012,"TAVUKLAR VE HOROZLAR (GALLUS DOMESTİCUS TÜRÜ); YUMURTA İÇİN OLANLAR, AĞIRLIK >185 GR (DAMIZLIK OLANLAR HARİÇ)"
843629000013,Tavukların tüylerini yolmaya mahsus makina ve cihazlar
843629000013,Tavukların tüylerini yolmaya mahsus makina ve cihazlar
120929450015,Tavus otları (Agrosties) tohumu
120929450015,Tavus otları (Agrosties) tohumu
080310100000,MUZ (PLANTAİN); TAZE
080420100000,İNCİR (TAZE)
070190500000,PATATES (TAZE (1 OCAK TAN 30 HAZİRAN A KADAR OLANLAR); TOHUMLUK OLANLAR HARİÇ
070320000011,Taze (yeşil) sarımsak
070320000011,Taze (yeşil) sarımsak
070310190012,Taze (yeşil) soğan
070310190012,Taze (yeşil) soğan
081090750017,Diğerleri
040610500018,Diğerleri
200490500012,Taze fasulyeler
200490500012,Taze fasulyeler
040610500011,Taze peynir
040610500011,Taze peynir
220410980000,Diğerleri
220410930000,Diğerleri
030635100000,SOĞUK SU KARİDESLERİ (CRANGON CRANGON FAMİLYASINDAN OLANLAR); TAZE VEYA SOĞUTULMUŞ
030811009000,"DENİZ HIYARI (STİCHOPUS JAPONİCUS, HOLOTHURİOİDEA); TAZE VEYA SOĞUTULMUŞ"
030821009000,DENİZ KESTANESİ; TAZE VEYA SOĞUTULMUŞ
030890109000,SUDA YAŞAYAN DİĞER OMURGASIZLAR; TAZE VEYA SOĞUTULMUŞ
410190002000,SIĞIRLARIN (BUFFALO DAHİL) TAZE VEYA YAŞ TUZLANMIŞ DERİLERİ
071420100000,"TATLI PATATES TAZE, BÜTÜN (İNSAN GIDASI OLARAK KULLANILMAYA UYGUN HALDE)"
041010100000,"TAZE, SOĞUTULMUŞ VEYA DONDURULMUŞ"
041010100000,"TAZE, SOĞUTULMUŞ VEYA DONDURULMUŞ"
020910110000,"DOMUZUN DERİ ALTI YAĞI (LARD) (TAZE, SOĞUTULMUŞ, DONDURULMUŞ, TUZLANMIŞ VEYA SALAMURA EDİLMİŞ)"
293911000016,Tebain
293911000016,Tebain
250900000011,Saf tebeşir
250900000019,Diğerleri
290499000035,Tecnazene
290499000035,Tecnazene
300190989000,Diğerleri
300190981000,Kurutulmuş guddeler diğer organlar (toz haline getirilmiş)
300120900000,Diğerleri
300190200000,İnsan menşeli olanlar
300120100000,İnsan menşeli olanlar
300320000000,"Diğerleri, antibiyotikleri içerenler"
300331000000,İnsülin içerenler
300490000000,TEDAVİDE VEYA KORUNMADA KULLANILMAK ÜZERE KARIŞIK OLAN VEYA KARIŞIK OLMAYAN DİĞER İLAÇLAR; DOZLANDIRILMIŞ VEYA PERAKENDE SATI
300290300000,"Tedavide, korunmada veya teşhiste kullanılmak üzere hazırlanmış"
300290300000,"Tedavide, korunmada veya teşhiste kullanılmak üzere hazırlanmış"
300390000000,Diğerleri
711810009000,Diğerleri
846310100000,TeI çekme makinaları
870110000000,Tek akslı traktörler
870110000000,Tek akslı traktörler
841510100000,Tek bir gövde halinde (selfcontained)
841510100000,Tek bir gövde halinde (selfcontained)
843239900011,Tek dane ekim makinaları
843239900011,Tek dane ekim makinaları
850140201900,Diğerleri
850140202900,Diğerleri
850140801200,"Çıkış gücü 7,5 kW. veya daha fazla olup 150 kW.ı geçmeyenler"
850140201100,Çıkış gücü 735 ila 750 W. arasında olanlar
850140202100,Çıkış gücü 735 ila 750 W. arasında olanlar
850140801100,"Çıkış gücü 7,5 kW.dan az olanlar"
850140801300,Çıkış gücü 150 kW.ı geçenler
900580001000,Tek gözlü dürbünler
900580001000,Tek gözlü dürbünler
210220901000,Tek hücreli algler
210220901000,Tek hücreli algler
210220909000,Diğerleri
845720000000,METAL İŞLEMEYE MAHSUS TEK İSTASYONLU TEZGAHLAR
841480111000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
841480119000,Diğerleri
520614000000,"192,31 Desiteksten az, 125 (dahil) desiteksten fazla olanlar"
520613000000,"232,56 Desiteksten az, 192,31 (dahil) desiteksten fazla olanlar"
520612000000,"714,29 Desiteksten az, 232,56 (dahil) desiteksten fazla olanlar"
520615000000,125 Desiteksten az olanlar (metrik numarası 80'i geçen)
520624000000,"192,31 Desiteksten az, 125 (dahil) desiteksten fazla olanlar"
520623000000,"232,56 Desiteksten az, 192,31 (dahil) desiteksten fazla olanlar"
520622000000,"714,29 Desiteksten az, 232,56 (dahil) desiteksten fazla olanlar"
520625000000,125 Desiteksten az olanlar (metrik numarası 80'i geçen)
530710000000,JÜT İPLİĞİ VEYA DİĞER BİTKİ İÇ KABUKLARININ (53.03 POZİSYONUNDAKİ) DOKUMAYA ELVERİŞLİ LİFLERİNDEN TEK KAT İPLİKLER
