GTIP KODU,AÇIKLAMASI
870230900000,Silindir hacmi 2800 cm3.ü geçmeyenler
870333191012,Silindir hacmi 3000 cm3' ü geçenler
870333901012,Silindir hacmi 3000 cm3' ü geçenler
840721100000,Silindir hacmi 325 cm3.ü geçmeyenler
871130900000,Silindir hacmi 380 cm3.ü geçen fakat 500 cm3.ü geçmeyenler
840732100000,Silindir hacmi 50 cm3.ü geçen fakat 125 cm3.ü geçmeyenler
871120920011,Silindir hacmi 50 cm3.ü geçen fakat 80 cm3. ü geçmeyenler
840731000000,Silindir hacmi 50 cm3.ü geçmeyenler
840733800000,Silindir hacmi 500 cm3.ü geçen fakat 1000 cm3.ü geçmeyenler
871140000000,Silindir hacmi 500 cm3.ü geçen fakat 800 cm3.ü geçmeyen içten
871120920019,Silindir hacmi 80 cm3.ü geçen fakat 125 cm3.ü geçmeyenler
871150000000,Silindir hacmi 800 cm3.ü geçen içten yanmalı pistonlu
844315000012,Silindir kazanlı tipo baskı makinaları
450310100000,Silindirik olanlar
850610110000,Silindirik piller
850610910000,Silindirik piller
850650100000,Silindirik piller
846029100000,Silindirik yüzeyler için taşlama tezgahları
830140110000,Silindirli kapı kilitleri
852341300000,"Silinebilenler hariç, kayıt kapasitesi 900 megabaytı aşan fakat 18 gigabaytı"
852341100000,"Silinebilenler hariç, kayıt kapasitesi 900 megabaytı aşmayan lazer okuma"
281119809013,Silisik asit
690100000000,"Silisli fosil unlarından (kiselgur, tripolit veya diatomit gibi) veya"
250510000000,Silisli kumlar ve kuvarslı kumlar
281122000000,Silisyum dioksit
284920000000,Silisyum karbür
285000602000,Silüsürler
293369109013,Simazin
853931900011,Simit şeklinde olanlar
030285100000,Sinağrit (Dentex dentex) veya Pagellus spp familyasına ait olanlar
430219990011,Sincap
430230990011,Sincap
901120900012,Sinefotomikrografi cihazlarıyla beraber olan optik mikroskoplar
901050009011,Sinema filmi montaj cihazı
901050009012,Sinema filminin kopyasını çıkarmaya mahsus cihazlar
901010009011,Sinema filmlerini develope etmeye mahsus cihazlar
392073100000,Sinemacılık ve fotoğrafçılık için rulo veya şerit halinde filmler
293299005014,Sineol (okaliptol)
901890750000,Sinir stimilasyonu cihazları
732690960000,Sinterlenmiş
851580102000,Sinterlenmiş metal karbürlerin veya metallerin sıcak olarak püskür
851590801000,Sinterlenmiş metal karbürlerin veya metallerin sıcak olarak püskürtül
901814000000,Sintigrafi cihazları
854320000000,Sinyal jeneratörleri
650500300000,"Siperlikli kasket, kep ve benzerleri"
293359950031,Siprofloksasin
851230900012,Sirenler
360490000013,Sis işaretleri
570239000092,"Sisalden, Agave ve Manila kendiri liflerinden olanlar"
570249009012,"Sisalden, Agave ve Manila kendiri liflerinden olanlar"
570299000013,"Sisalden, Agave ve Manila kendiri liflerinden olanlar"
630590009013,"Sisalden, kullanılmış olanlar"
293090130000,Sistein ve sistin
293090160000,Sistein ve sistinin türevleri
291219001011,Sitral
291814000000,Sitrik asit
291815009029,Sitrik asitin diğer esterleri
291815009019,Sitrik asitin diğer tuzları
291219001012,Sitronelal
290522000013,Sitronelol
903010001000,SiviI hava taşıtlarında kullanılmaya mahsus olanlar
902910001000,Sivil hava taşıtlarında kullanılan elektrikli veya elektronik devir adedi
841199001000,Sivil hava taşıtlarında kullanılan gaz türbinlerine ait olanlar
841221201000,Sivil hava taşıtlarında kullanılan gaz türbinlerine ait olanlar
841221801000,Sivil hava taşıtlarında kullanılan gaz türbinlerine ait olanlar
841229201000,Sivil hava taşıtlarında kullanılan gaz türbinlerine ait olanlar
841229811000,Sivil hava taşıtlarında kullanılan gaz türbinlerine ait olanlar
841229891000,Sivil hava taşıtlarında kullanılan gaz türbinlerine ait olanlar
850134002000,Sivil hava taşıtlarında kullanılan jeneratörler
902690001000,Sivil hava taşıtlarında kullanılanlara ait olanlar
391729002000,Sivil hava taşıtlarında kullanılmak için bağlantı elemanları
391731001000,Sivil hava taşıtlarında kullanılmak için bağlantı elemanları
391739002000,Sivil hava taşıtlarında kullanılmak için bağlantı elemanları
902920381000,Sivil hava taşıtlarında kullanılmaya mahsus elektronik veya elektrikli olanlar
401130001000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
401213001000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
401220001000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
840890271000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
840890411000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
840890431000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
840890451000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
840890471000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
840890611000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
840890651000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
840890671000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
840890811000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
840890851000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
840890891000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
840910001000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
841111001000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
841112101000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
841112301000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
841112801000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
841121001000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
841122201000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
841122801000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
841181001000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
841182201000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
841182601000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
841182801000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
841191001000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
841210001000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
841231001000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
841239001000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
841280801000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
841290201000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
841290401000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
841290802000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
841319001000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
841320001000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
841330201000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
841330801000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
841350201000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
841350401000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
841350611000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
841350691000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
841350801000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
841360201000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
841360311000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
841360391000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
841360611000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
841360691000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
841360701000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
841360801000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
841370211000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
841370291000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
841370301000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
841370351000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
841370451000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
841370511000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
841370591000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
841370651000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
841370751000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
841370811000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
841370891000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
841410251000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
841410811000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
841410891000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
841420801000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
841430201000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
841430811000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
841430891000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
841451001000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
841459251000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
841459351000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
841459951000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
841480111000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
841480191000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
841480221000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
841480281000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
841480511000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
841480591000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
841480731000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
841480751000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
841480781000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
841480801000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
841490001000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
841581001000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
841582001000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
841583001000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
842119201000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
842119701000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
842131001000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
842139251000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
842139351000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
842139851000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
842699001000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
842810201000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
842810801000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
842820201000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
842820801000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
842833001000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
842839201000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
842839901000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
842890902000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
844332102000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
847141001000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
847149001000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
847150001000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
847160601000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
847160701000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
847170201000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
847170301000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
847170501000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
847170701000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
847170801000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
847170981000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
848310211000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
848310251000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
848310291000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
848310501000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
848310951000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
848330321000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
848330381000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
848330801000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
848340211000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
848340231000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
848340251000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
848340291000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
848340301000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
848340511000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
848340591000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
848340901000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
848360201000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
848360801000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
848390201000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
848390811000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
848390891000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
850152201000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
850152301000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
850152901000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
850161201000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
850161801000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
850211201000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
850211801000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
850213201000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
850213401000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
850213801000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
850220201000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
850220401000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
850220601000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
850220801000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
850240001000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
850410201000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
850410801000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
850440601000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
850440831000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
850440851000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
850440861000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
850440951000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
850450001000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
851110001000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
851120001000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
851130001000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
851140001000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
851150001000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
851829001000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
851830001000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
852692002000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
852910301000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
852910651000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
852910691000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
852910801000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
852910951000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
853180701000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
853910001000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
900190001000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
900290001000,Sivil hava taşıtlarında kullanılmaya mahsus olanlar
